(Filename, System, Human) = (n,k,l,observed_overlap, baseline, i-measure, normalized_i-measure))
(D30003.APW19981018.0423, A, C) = (149, 8, 7, 3, 0.37583892617449666, 7.982142857142857, 0.5)
(D30003.APW19981018.0423, A, B) = (149, 8, 7, 4, 0.37583892617449666, 10.642857142857142, 0.6666666666666666)
(D30003.APW19981018.0423, A, F) = (149, 8, 8, 4, 0.42953020134228187, 9.3125, 0.5833333333333334)
(D31022.APW19981030.0470, E, C) = (282, 9, 9, 3, 0.2872340425531915, 10.444444444444443, 0.611111111111111)
(D31022.APW19981030.0470, E, G) = (282, 9, 10, 3, 0.3191489361702128, 9.4, 0.55)
(D31022.APW19981030.0470, E, F) = (282, 9, 11, 6, 0.35106382978723405, 17.09090909090909, 1.0)
(D31022.APW19981030.0470, C, E) = (282, 9, 9, 3, 0.2872340425531915, 10.444444444444443, 0.611111111111111)
(D31022.APW19981030.0470, C, G) = (282, 9, 10, 3, 0.3191489361702128, 9.4, 0.55)
(D31022.APW19981030.0470, C, F) = (282, 9, 11, 3, 0.35106382978723405, 8.545454545454545, 0.5)
(D31022.APW19981030.0470, G, E) = (282, 10, 9, 3, 0.3191489361702128, 9.4, 0.55)
(D31022.APW19981030.0470, G, C) = (282, 10, 9, 3, 0.3191489361702128, 9.4, 0.55)
(D31022.APW19981030.0470, G, F) = (282, 10, 11, 3, 0.3900709219858156, 7.6909090909090905, 0.45)
(D31022.APW19981030.0470, F, E) = (282, 11, 9, 6, 0.35106382978723405, 17.09090909090909, 1.0)
(D31022.APW19981030.0470, F, C) = (282, 11, 9, 3, 0.35106382978723405, 8.545454545454545, 0.5)
(D31022.APW19981030.0470, F, G) = (282, 11, 10, 3, 0.3900709219858156, 7.6909090909090905, 0.45)
(D31009.APW19981202.0880, C, G) = (216, 8, 10, 3, 0.37037037037037035, 8.1, 0.37499999999999994)
(D31009.APW19981202.0880, C, B) = (216, 8, 10, 8, 0.37037037037037035, 21.6, 1.0)
(D31009.APW19981202.0880, C, F) = (216, 8, 10, 4, 0.37037037037037035, 10.8, 0.5)
(D31009.APW19981202.0880, G, C) = (216, 10, 8, 3, 0.37037037037037035, 8.1, 0.37499999999999994)
(D31009.APW19981202.0880, G, B) = (216, 10, 10, 4, 0.46296296296296297, 8.64, 0.4)
(D31009.APW19981202.0880, G, F) = (216, 10, 10, 2, 0.46296296296296297, 4.32, 0.2)
(D31009.APW19981202.0880, B, C) = (216, 10, 8, 8, 0.37037037037037035, 21.6, 1.0)
(D31009.APW19981202.0880, B, G) = (216, 10, 10, 4, 0.46296296296296297, 8.64, 0.4)
(D31009.APW19981202.0880, B, F) = (216, 10, 10, 4, 0.46296296296296297, 8.64, 0.4)
(D31009.APW19981202.0880, F, C) = (216, 10, 8, 4, 0.37037037037037035, 10.8, 0.5)
(D31009.APW19981202.0880, F, G) = (216, 10, 10, 2, 0.46296296296296297, 4.32, 0.2)
(D31009.APW19981202.0880, F, B) = (216, 10, 10, 4, 0.46296296296296297, 8.64, 0.4)
(D30028.APW19981004.0182, C, G) = (61, 7, 7, 1, 0.8032786885245902, 1.2448979591836735, 0.2142857142857143)
(D30028.APW19981004.0182, C, F) = (61, 7, 9, 3, 1.0327868852459017, 2.9047619047619047, 0.5)
(D30028.APW19981004.0182, C, A) = (61, 7, 6, 4, 0.6885245901639344, 5.809523809523809, 1.0)
(D30028.APW19981004.0182, G, C) = (61, 7, 7, 1, 0.8032786885245902, 1.2448979591836735, 0.2142857142857143)
(D30028.APW19981004.0182, G, F) = (61, 7, 9, 4, 1.0327868852459017, 3.873015873015873, 0.6666666666666667)
(D30028.APW19981004.0182, G, A) = (61, 7, 6, 1, 0.6885245901639344, 1.4523809523809523, 0.25)
(D30028.APW19981004.0182, F, C) = (61, 9, 7, 3, 1.0327868852459017, 2.9047619047619047, 0.5)
(D30028.APW19981004.0182, F, G) = (61, 9, 7, 4, 1.0327868852459017, 3.873015873015873, 0.6666666666666667)
(D30028.APW19981004.0182, F, A) = (61, 9, 6, 2, 0.8852459016393442, 2.2592592592592595, 0.38888888888888895)
(D30028.APW19981004.0182, A, C) = (61, 6, 7, 4, 0.6885245901639344, 5.809523809523809, 1.0)
(D30028.APW19981004.0182, A, G) = (61, 6, 7, 1, 0.6885245901639344, 1.4523809523809523, 0.25)
(D30028.APW19981004.0182, A, F) = (61, 6, 9, 2, 0.8852459016393442, 2.2592592592592595, 0.38888888888888895)
(D31008.NYT19981011.0203, E, C) = (373, 9, 8, 5, 0.19302949061662197, 25.90277777777778, 1.0)
(D31008.NYT19981011.0203, E, D) = (373, 9, 7, 3, 0.16890080428954424, 17.761904761904763, 0.6857142857142857)
(D31008.NYT19981011.0203, E, H) = (373, 9, 9, 1, 0.21715817694369974, 4.604938271604938, 0.17777777777777778)
(D31008.NYT19981011.0203, C, E) = (373, 8, 9, 5, 0.19302949061662197, 25.90277777777778, 1.0)
(D31008.NYT19981011.0203, C, D) = (373, 8, 7, 3, 0.15013404825737264, 19.982142857142858, 0.7714285714285715)
(D31008.NYT19981011.0203, C, H) = (373, 8, 9, 1, 0.19302949061662197, 5.180555555555556, 0.2)
(D31008.NYT19981011.0203, D, E) = (373, 7, 9, 3, 0.16890080428954424, 17.761904761904763, 0.6857142857142857)
(D31008.NYT19981011.0203, D, C) = (373, 7, 8, 3, 0.15013404825737264, 19.982142857142858, 0.7714285714285715)
(D31008.NYT19981011.0203, D, H) = (373, 7, 9, 1, 0.16890080428954424, 5.920634920634921, 0.22857142857142856)
(D31008.NYT19981011.0203, H, E) = (373, 9, 9, 1, 0.21715817694369974, 4.604938271604938, 0.17777777777777778)
(D31008.NYT19981011.0203, H, C) = (373, 9, 8, 1, 0.19302949061662197, 5.180555555555556, 0.2)
(D31008.NYT19981011.0203, H, D) = (373, 9, 7, 1, 0.16890080428954424, 5.920634920634921, 0.22857142857142856)
(D30059.APW19981120.1199, G, B) = (47, 8, 9, 5, 1.5319148936170213, 3.263888888888889, 1.0)
(D30059.APW19981120.1199, G, F) = (47, 8, 7, 3, 1.1914893617021276, 2.517857142857143, 0.7714285714285715)
(D30059.APW19981120.1199, G, H) = (47, 8, 7, 2, 1.1914893617021276, 1.6785714285714286, 0.5142857142857143)
(D30059.APW19981120.1199, B, G) = (47, 9, 8, 5, 1.5319148936170213, 3.263888888888889, 1.0)
(D30059.APW19981120.1199, B, F) = (47, 9, 7, 4, 1.3404255319148937, 2.984126984126984, 0.9142857142857144)
(D30059.APW19981120.1199, B, H) = (47, 9, 7, 4, 1.3404255319148937, 2.984126984126984, 0.9142857142857144)
(D30059.APW19981120.1199, F, G) = (47, 7, 8, 3, 1.1914893617021276, 2.517857142857143, 0.7714285714285715)
(D30059.APW19981120.1199, F, B) = (47, 7, 9, 4, 1.3404255319148937, 2.984126984126984, 0.9142857142857144)
(D30059.APW19981120.1199, F, H) = (47, 7, 7, 2, 1.0425531914893618, 1.9183673469387754, 0.5877551020408163)
(D30059.APW19981120.1199, H, G) = (47, 7, 8, 2, 1.1914893617021276, 1.6785714285714286, 0.5142857142857143)
(D30059.APW19981120.1199, H, B) = (47, 7, 9, 4, 1.3404255319148937, 2.984126984126984, 0.9142857142857144)
(D30059.APW19981120.1199, H, F) = (47, 7, 7, 2, 1.0425531914893618, 1.9183673469387754, 0.5877551020408163)
(D30026.NYT19981124.0411, C, D) = (381, 8, 7, 0, 0.14698162729658792, 0.0, 0.0)
(D30026.NYT19981124.0411, C, H) = (381, 8, 6, 1, 0.12598425196850394, 7.9375, 0.875)
(D30026.NYT19981124.0411, C, A) = (381, 8, 9, 0, 0.1889763779527559, 0.0, 0.0)
(D30026.NYT19981124.0411, D, C) = (381, 7, 8, 0, 0.14698162729658792, 0.0, 0.0)
(D30026.NYT19981124.0411, D, H) = (381, 7, 6, 1, 0.11023622047244094, 9.071428571428571, 1.0)
(D30026.NYT19981124.0411, D, A) = (381, 7, 9, 1, 0.16535433070866143, 6.0476190476190474, 0.6666666666666666)
(D30026.NYT19981124.0411, H, C) = (381, 6, 8, 1, 0.12598425196850394, 7.9375, 0.875)
(D30026.NYT19981124.0411, H, D) = (381, 6, 7, 1, 0.11023622047244094, 9.071428571428571, 1.0)
(D30026.NYT19981124.0411, H, A) = (381, 6, 9, 0, 0.14173228346456693, 0.0, 0.0)
(D30026.NYT19981124.0411, A, C) = (381, 9, 8, 0, 0.1889763779527559, 0.0, 0.0)
(D30026.NYT19981124.0411, A, D) = (381, 9, 7, 1, 0.16535433070866143, 6.0476190476190474, 0.6666666666666666)
(D30026.NYT19981124.0411, A, H) = (381, 9, 6, 0, 0.14173228346456693, 0.0, 0.0)
(D30042.APW19981019.0307, C, B) = (132, 10, 8, 3, 0.6060606060606061, 4.95, 0.5892857142857143)
(D30042.APW19981019.0307, C, F) = (132, 10, 10, 3, 0.7575757575757576, 3.96, 0.4714285714285714)
(D30042.APW19981019.0307, C, D) = (132, 10, 11, 7, 0.8333333333333334, 8.4, 1.0)
(D30042.APW19981019.0307, B, C) = (132, 8, 10, 3, 0.6060606060606061, 4.95, 0.5892857142857143)
(D30042.APW19981019.0307, B, F) = (132, 8, 10, 4, 0.6060606060606061, 6.6, 0.7857142857142856)
(D30042.APW19981019.0307, B, D) = (132, 8, 11, 3, 0.6666666666666666, 4.5, 0.5357142857142857)
(D30042.APW19981019.0307, F, C) = (132, 10, 10, 3, 0.7575757575757576, 3.96, 0.4714285714285714)
(D30042.APW19981019.0307, F, B) = (132, 10, 8, 4, 0.6060606060606061, 6.6, 0.7857142857142856)
(D30042.APW19981019.0307, F, D) = (132, 10, 11, 4, 0.8333333333333334, 4.8, 0.5714285714285714)
(D30042.APW19981019.0307, D, C) = (132, 11, 10, 7, 0.8333333333333334, 8.4, 1.0)
(D30042.APW19981019.0307, D, B) = (132, 11, 8, 3, 0.6666666666666666, 4.5, 0.5357142857142857)
(D30042.APW19981019.0307, D, F) = (132, 11, 10, 4, 0.8333333333333334, 4.8, 0.5714285714285714)
(D31033.NYT19981018.0065, E, F) = (451, 10, 10, 3, 0.22172949002217296, 13.53, 1.0)
(D31033.NYT19981018.0065, E, D) = (451, 10, 6, 1, 0.13303769401330376, 7.5166666666666675, 0.5555555555555557)
(D31033.NYT19981018.0065, E, H) = (451, 10, 8, 0, 0.17738359201773837, 0.0, 0.0)
(D31033.NYT19981018.0065, F, E) = (451, 10, 10, 3, 0.22172949002217296, 13.53, 1.0)
(D31033.NYT19981018.0065, F, D) = (451, 10, 6, 0, 0.13303769401330376, 0.0, 0.0)
(D31033.NYT19981018.0065, F, H) = (451, 10, 8, 0, 0.17738359201773837, 0.0, 0.0)
(D31033.NYT19981018.0065, D, E) = (451, 6, 10, 1, 0.13303769401330376, 7.5166666666666675, 0.5555555555555557)
(D31033.NYT19981018.0065, D, F) = (451, 6, 10, 0, 0.13303769401330376, 0.0, 0.0)
(D31033.NYT19981018.0065, D, H) = (451, 6, 8, 0, 0.10643015521064302, 0.0, 0.0)
(D31033.NYT19981018.0065, H, E) = (451, 8, 10, 0, 0.17738359201773837, 0.0, 0.0)
(D31033.NYT19981018.0065, H, F) = (451, 8, 10, 0, 0.17738359201773837, 0.0, 0.0)
(D31033.NYT19981018.0065, H, D) = (451, 8, 6, 0, 0.10643015521064302, 0.0, 0.0)
(D30003.APW19981022.1132, C, B) = (193, 7, 6, 2, 0.21761658031088082, 9.19047619047619, 0.4285714285714285)
(D30003.APW19981022.1132, C, F) = (193, 7, 8, 0, 0.29015544041450775, 0.0, 0.0)
(D30003.APW19981022.1132, C, A) = (193, 7, 6, 3, 0.21761658031088082, 13.785714285714286, 0.6428571428571428)
(D30003.APW19981022.1132, B, C) = (193, 6, 7, 2, 0.21761658031088082, 9.19047619047619, 0.4285714285714285)
(D30003.APW19981022.1132, B, F) = (193, 6, 8, 1, 0.24870466321243523, 4.020833333333333, 0.18749999999999997)
(D30003.APW19981022.1132, B, A) = (193, 6, 6, 4, 0.18652849740932642, 21.444444444444446, 1.0)
(D30003.APW19981022.1132, F, C) = (193, 8, 7, 0, 0.29015544041450775, 0.0, 0.0)
(D30003.APW19981022.1132, F, B) = (193, 8, 6, 1, 0.24870466321243523, 4.020833333333333, 0.18749999999999997)
(D30003.APW19981022.1132, F, A) = (193, 8, 6, 0, 0.24870466321243523, 0.0, 0.0)
(D30003.APW19981022.1132, A, C) = (193, 6, 7, 3, 0.21761658031088082, 13.785714285714286, 0.6428571428571428)
(D30003.APW19981022.1132, A, B) = (193, 6, 6, 4, 0.18652849740932642, 21.444444444444446, 1.0)
(D30003.APW19981022.1132, A, F) = (193, 6, 8, 0, 0.24870466321243523, 0.0, 0.0)
(D30053.APW19981208.0312, E, G) = (147, 8, 9, 2, 0.4897959183673469, 4.083333333333333, 0.5)
(D30053.APW19981208.0312, E, B) = (147, 8, 9, 4, 0.4897959183673469, 8.166666666666666, 1.0)
(D30053.APW19981208.0312, E, F) = (147, 8, 7, 3, 0.38095238095238093, 7.875, 0.9642857142857143)
(D30053.APW19981208.0312, G, E) = (147, 9, 8, 2, 0.4897959183673469, 4.083333333333333, 0.5)
(D30053.APW19981208.0312, G, B) = (147, 9, 9, 3, 0.5510204081632653, 5.444444444444445, 0.6666666666666667)
(D30053.APW19981208.0312, G, F) = (147, 9, 7, 3, 0.42857142857142855, 7.0, 0.8571428571428572)
(D30053.APW19981208.0312, B, E) = (147, 9, 8, 4, 0.4897959183673469, 8.166666666666666, 1.0)
(D30053.APW19981208.0312, B, G) = (147, 9, 9, 3, 0.5510204081632653, 5.444444444444445, 0.6666666666666667)
(D30053.APW19981208.0312, B, F) = (147, 9, 7, 3, 0.42857142857142855, 7.0, 0.8571428571428572)
(D30053.APW19981208.0312, F, E) = (147, 7, 8, 3, 0.38095238095238093, 7.875, 0.9642857142857143)
(D30053.APW19981208.0312, F, G) = (147, 7, 9, 3, 0.42857142857142855, 7.0, 0.8571428571428572)
(D30053.APW19981208.0312, F, B) = (147, 7, 9, 3, 0.42857142857142855, 7.0, 0.8571428571428572)
(D31031.NYT19981001.0499, C, G) = (227, 10, 10, 3, 0.44052863436123346, 6.8100000000000005, 0.54)
(D31031.NYT19981001.0499, C, F) = (227, 10, 9, 5, 0.3964757709251101, 12.611111111111112, 1.0)
(D31031.NYT19981001.0499, C, H) = (227, 10, 8, 1, 0.3524229074889868, 2.8375, 0.22499999999999998)
(D31031.NYT19981001.0499, G, C) = (227, 10, 10, 3, 0.44052863436123346, 6.8100000000000005, 0.54)
(D31031.NYT19981001.0499, G, F) = (227, 10, 9, 3, 0.3964757709251101, 7.566666666666667, 0.6)
(D31031.NYT19981001.0499, G, H) = (227, 10, 8, 3, 0.3524229074889868, 8.5125, 0.6749999999999998)
(D31031.NYT19981001.0499, F, C) = (227, 9, 10, 5, 0.3964757709251101, 12.611111111111112, 1.0)
(D31031.NYT19981001.0499, F, G) = (227, 9, 10, 3, 0.3964757709251101, 7.566666666666667, 0.6)
(D31031.NYT19981001.0499, F, H) = (227, 9, 8, 2, 0.31718061674008813, 6.305555555555555, 0.49999999999999994)
(D31031.NYT19981001.0499, H, C) = (227, 8, 10, 1, 0.3524229074889868, 2.8375, 0.22499999999999998)
(D31031.NYT19981001.0499, H, G) = (227, 8, 10, 3, 0.3524229074889868, 8.5125, 0.6749999999999998)
(D31031.NYT19981001.0499, H, F) = (227, 8, 9, 2, 0.31718061674008813, 6.305555555555555, 0.49999999999999994)
(D31038.APW19981105.0282, E, G) = (211, 8, 11, 3, 0.41706161137440756, 7.193181818181818, 0.49090909090909096)
(D31038.APW19981105.0282, E, D) = (211, 8, 8, 4, 0.3033175355450237, 13.187499999999998, 0.8999999999999999)
(D31038.APW19981105.0282, E, H) = (211, 8, 9, 5, 0.3412322274881517, 14.652777777777777, 1.0)
(D31038.APW19981105.0282, G, E) = (211, 11, 8, 3, 0.41706161137440756, 7.193181818181818, 0.49090909090909096)
(D31038.APW19981105.0282, G, D) = (211, 11, 8, 5, 0.41706161137440756, 11.988636363636365, 0.8181818181818183)
(D31038.APW19981105.0282, G, H) = (211, 11, 9, 4, 0.46919431279620855, 8.525252525252524, 0.5818181818181818)
(D31038.APW19981105.0282, D, E) = (211, 8, 8, 4, 0.3033175355450237, 13.187499999999998, 0.8999999999999999)
(D31038.APW19981105.0282, D, G) = (211, 8, 11, 5, 0.41706161137440756, 11.988636363636365, 0.8181818181818183)
(D31038.APW19981105.0282, D, H) = (211, 8, 9, 4, 0.3412322274881517, 11.722222222222221, 0.8)
(D31038.APW19981105.0282, H, E) = (211, 9, 8, 5, 0.3412322274881517, 14.652777777777777, 1.0)
(D31038.APW19981105.0282, H, G) = (211, 9, 11, 4, 0.46919431279620855, 8.525252525252524, 0.5818181818181818)
(D31038.APW19981105.0282, H, D) = (211, 9, 8, 4, 0.3412322274881517, 11.722222222222221, 0.8)
(D30047.APW19981120.0892, C, B) = (65, 8, 8, 1, 0.9846153846153847, 1.015625, 0.17500000000000002)
(D30047.APW19981120.0892, C, F) = (65, 8, 8, 3, 0.9846153846153847, 3.046875, 0.525)
(D30047.APW19981120.0892, C, H) = (65, 8, 7, 1, 0.8615384615384616, 1.1607142857142856, 0.2)
(D30047.APW19981120.0892, B, C) = (65, 8, 8, 1, 0.9846153846153847, 1.015625, 0.17500000000000002)
(D30047.APW19981120.0892, B, F) = (65, 8, 8, 1, 0.9846153846153847, 1.015625, 0.17500000000000002)
(D30047.APW19981120.0892, B, H) = (65, 8, 7, 5, 0.8615384615384616, 5.803571428571428, 1.0)
(D30047.APW19981120.0892, F, C) = (65, 8, 8, 3, 0.9846153846153847, 3.046875, 0.525)
(D30047.APW19981120.0892, F, B) = (65, 8, 8, 1, 0.9846153846153847, 1.015625, 0.17500000000000002)
(D30047.APW19981120.0892, F, H) = (65, 8, 7, 1, 0.8615384615384616, 1.1607142857142856, 0.2)
(D30047.APW19981120.0892, H, C) = (65, 7, 8, 1, 0.8615384615384616, 1.1607142857142856, 0.2)
(D30047.APW19981120.0892, H, B) = (65, 7, 8, 5, 0.8615384615384616, 5.803571428571428, 1.0)
(D30047.APW19981120.0892, H, F) = (65, 7, 8, 1, 0.8615384615384616, 1.1607142857142856, 0.2)
(D30038.NYT19981213.0205, E, F) = (274, 8, 9, 3, 0.26277372262773724, 11.416666666666666, 0.6666666666666666)
(D30038.NYT19981213.0205, E, H) = (274, 8, 8, 1, 0.23357664233576642, 4.28125, 0.25)
(D30038.NYT19981213.0205, E, A) = (274, 8, 8, 4, 0.23357664233576642, 17.125, 1.0)
(D30038.NYT19981213.0205, F, E) = (274, 9, 8, 3, 0.26277372262773724, 11.416666666666666, 0.6666666666666666)
(D30038.NYT19981213.0205, F, H) = (274, 9, 8, 1, 0.26277372262773724, 3.8055555555555554, 0.2222222222222222)
(D30038.NYT19981213.0205, F, A) = (274, 9, 8, 3, 0.26277372262773724, 11.416666666666666, 0.6666666666666666)
(D30038.NYT19981213.0205, H, E) = (274, 8, 8, 1, 0.23357664233576642, 4.28125, 0.25)
(D30038.NYT19981213.0205, H, F) = (274, 8, 9, 1, 0.26277372262773724, 3.8055555555555554, 0.2222222222222222)
(D30038.NYT19981213.0205, H, A) = (274, 8, 8, 2, 0.23357664233576642, 8.5625, 0.5)
(D30038.NYT19981213.0205, A, E) = (274, 8, 8, 4, 0.23357664233576642, 17.125, 1.0)
(D30038.NYT19981213.0205, A, F) = (274, 8, 9, 3, 0.26277372262773724, 11.416666666666666, 0.6666666666666666)
(D30038.NYT19981213.0205, A, H) = (274, 8, 8, 2, 0.23357664233576642, 8.5625, 0.5)
(D31013.NYT19981105.0521, C, G) = (238, 7, 9, 1, 0.2647058823529412, 3.7777777777777777, 0.47619047619047616)
(D31013.NYT19981105.0521, C, D) = (238, 7, 9, 0, 0.2647058823529412, 0.0, 0.0)
(D31013.NYT19981105.0521, C, H) = (238, 7, 10, 0, 0.29411764705882354, 0.0, 0.0)
(D31013.NYT19981105.0521, G, C) = (238, 9, 7, 1, 0.2647058823529412, 3.7777777777777777, 0.47619047619047616)
(D31013.NYT19981105.0521, G, D) = (238, 9, 9, 2, 0.3403361344537815, 5.876543209876543, 0.7407407407407407)
(D31013.NYT19981105.0521, G, H) = (238, 9, 10, 1, 0.37815126050420167, 2.6444444444444444, 0.3333333333333333)
(D31013.NYT19981105.0521, D, C) = (238, 9, 7, 0, 0.2647058823529412, 0.0, 0.0)
(D31013.NYT19981105.0521, D, G) = (238, 9, 9, 2, 0.3403361344537815, 5.876543209876543, 0.7407407407407407)
(D31013.NYT19981105.0521, D, H) = (238, 9, 10, 3, 0.37815126050420167, 7.933333333333334, 1.0)
(D31013.NYT19981105.0521, H, C) = (238, 10, 7, 0, 0.29411764705882354, 0.0, 0.0)
(D31013.NYT19981105.0521, H, G) = (238, 10, 9, 1, 0.37815126050420167, 2.6444444444444444, 0.3333333333333333)
(D31013.NYT19981105.0521, H, D) = (238, 10, 9, 3, 0.37815126050420167, 7.933333333333334, 1.0)
(D30042.APW19981205.0172, C, B) = (27, 8, 10, 3, 2.962962962962963, 1.0125, 0.421875)
(D30042.APW19981205.0172, C, F) = (27, 8, 9, 3, 2.6666666666666665, 1.125, 0.46875)
(D30042.APW19981205.0172, C, D) = (27, 8, 10, 3, 2.962962962962963, 1.0125, 0.421875)
(D30042.APW19981205.0172, B, C) = (27, 10, 8, 3, 2.962962962962963, 1.0125, 0.421875)
(D30042.APW19981205.0172, B, F) = (27, 10, 9, 8, 3.3333333333333335, 2.4, 1.0)
(D30042.APW19981205.0172, B, D) = (27, 10, 10, 5, 3.7037037037037037, 1.35, 0.5625000000000001)
(D30042.APW19981205.0172, F, C) = (27, 9, 8, 3, 2.6666666666666665, 1.125, 0.46875)
(D30042.APW19981205.0172, F, B) = (27, 9, 10, 8, 3.3333333333333335, 2.4, 1.0)
(D30042.APW19981205.0172, F, D) = (27, 9, 10, 4, 3.3333333333333335, 1.2, 0.5)
(D30042.APW19981205.0172, D, C) = (27, 10, 8, 3, 2.962962962962963, 1.0125, 0.421875)
(D30042.APW19981205.0172, D, B) = (27, 10, 10, 5, 3.7037037037037037, 1.35, 0.5625000000000001)
(D30042.APW19981205.0172, D, F) = (27, 10, 9, 4, 3.3333333333333335, 1.2, 0.5)
(D31008.NYT19981013.0277, E, C) = (309, 8, 9, 4, 0.23300970873786409, 17.166666666666668, 0.875)
(D31008.NYT19981013.0277, E, D) = (309, 8, 9, 3, 0.23300970873786409, 12.875, 0.65625)
(D31008.NYT19981013.0277, E, H) = (309, 8, 7, 1, 0.18122977346278318, 5.517857142857142, 0.28124999999999994)
(D31008.NYT19981013.0277, C, E) = (309, 9, 8, 4, 0.23300970873786409, 17.166666666666668, 0.875)
(D31008.NYT19981013.0277, C, D) = (309, 9, 9, 2, 0.2621359223300971, 7.62962962962963, 0.3888888888888889)
(D31008.NYT19981013.0277, C, H) = (309, 9, 7, 1, 0.20388349514563106, 4.904761904761905, 0.25)
(D31008.NYT19981013.0277, D, E) = (309, 9, 8, 3, 0.23300970873786409, 12.875, 0.65625)
(D31008.NYT19981013.0277, D, C) = (309, 9, 9, 2, 0.2621359223300971, 7.62962962962963, 0.3888888888888889)
(D31008.NYT19981013.0277, D, H) = (309, 9, 7, 4, 0.20388349514563106, 19.61904761904762, 1.0)
(D31008.NYT19981013.0277, H, E) = (309, 7, 8, 1, 0.18122977346278318, 5.517857142857142, 0.28124999999999994)
(D31008.NYT19981013.0277, H, C) = (309, 7, 9, 1, 0.20388349514563106, 4.904761904761905, 0.25)
(D31008.NYT19981013.0277, H, D) = (309, 7, 9, 4, 0.20388349514563106, 19.61904761904762, 1.0)
(D30031.NYT19981113.0404, E, F) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, E, D) = (162, 8, 10, 4, 0.49382716049382713, 8.1, 0.7999999999999999)
(D30031.NYT19981113.0404, E, A) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, F, E) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, F, D) = (162, 8, 10, 5, 0.49382716049382713, 10.125, 1.0)
(D30031.NYT19981113.0404, F, A) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, D, E) = (162, 10, 8, 4, 0.49382716049382713, 8.1, 0.7999999999999999)
(D30031.NYT19981113.0404, D, F) = (162, 10, 8, 5, 0.49382716049382713, 10.125, 1.0)
(D30031.NYT19981113.0404, D, A) = (162, 10, 8, 3, 0.49382716049382713, 6.075, 0.6)
(D30031.NYT19981113.0404, A, E) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, A, F) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.5)
(D30031.NYT19981113.0404, A, D) = (162, 8, 10, 3, 0.49382716049382713, 6.075, 0.6)
(D31001.NYT19981031.0150, E, C) = (190, 8, 9, 2, 0.37894736842105264, 5.277777777777778, 0.611111111111111)
(D31001.NYT19981031.0150, E, G) = (190, 8, 11, 4, 0.4631578947368421, 8.636363636363637, 1.0)
(D31001.NYT19981031.0150, E, D) = (190, 8, 9, 1, 0.37894736842105264, 2.638888888888889, 0.3055555555555555)
(D31001.NYT19981031.0150, C, E) = (190, 9, 8, 2, 0.37894736842105264, 5.277777777777778, 0.611111111111111)
(D31001.NYT19981031.0150, C, G) = (190, 9, 11, 2, 0.5210526315789473, 3.8383838383838387, 0.4444444444444445)
(D31001.NYT19981031.0150, C, D) = (190, 9, 9, 2, 0.4263157894736842, 4.691358024691358, 0.54320987654321)
